trial,fold,adjusted_sharpe,raw_sharpe,strategy_volatility,market_volatility,cumulative_return,max_drawdown,volatility_penalty,return_penalty,metric_errors,r2,spearman,rmse,train_end,inner_train_end,stopping_start,stopping_end,validation_start,validation_end,best_iteration,prediction_constant,allocation_mean
20,5,0.0574678397730644,0.058385064281231275,0.1466519788750614,0.1478664678841467,0.03939186921991932,0.10035402840141124,1.0,1.015960657504944,[],-0.0009178384713768306,0.013860267313419664,0.009292315877336565,8686,8505,8507,8686,8688,8867,1,False,0.9555555555555556
21,1,0.8329543494357374,0.8329543494357374,0.1543676642397407,0.18405361319648608,0.09782281251866816,0.1133746140477415,1.0,1.0,[],0.008729549674083015,0.11239858863885589,0.011511892477134208,7966,7785,7787,7966,7968,8147,117,False,0.6222222222222222
21,2,0.8874416696351927,0.8874416696351927,0.1597557774205249,0.24061547890237955,0.12982423741235666,0.10239129420558227,1.0,1.0,[],0.004181040192243968,0.11217835941438521,0.015098427361591057,8146,7965,7967,8146,8148,8327,67,False,0.3111111111111111
21,3,-0.3370598705575573,-0.7935748002669865,0.04702040768759928,0.12971198860867603,0.009224547202947611,0.03562302409262571,1.0,2.3544030885500304,[],-0.0004268877146291761,0.11641717336954843,0.008150494951101915,8326,8145,8147,8326,8328,8507,323,False,0.08333333333333333
21,4,1.3078675746103665,1.916758973994611,0.10914096507866891,0.1112305968042878,0.20533175516963215,0.05876421390677162,1.0,1.465560436855117,[],-0.012915791746886063,-0.11851541356455568,0.0070323766875572714,8506,8325,8327,8506,8508,8687,2,False,0.9444444444444444
21,5,0.143344431629604,0.143344431629604,0.1478664678841467,0.1478664678841467,0.048811456878790564,0.10035402840141125,1.0,1.0,[],-0.001116648341990878,-0.15787986431928977,0.009293238686541796,8686,8505,8507,8686,8688,8867,2,False,1.0
22,1,0.5562678756366551,0.5562678756366551,0.16564968105360045,0.18405361319648608,0.06963295484966943,0.12975797064057265,1.0,1.0,[],0.01158129108523931,0.11499531878555921,0.011495321527431804,7966,7785,7787,7966,7968,8147,93,False,0.7555555555555555
22,2,-0.12085722047304652,-0.12085722047304652,0.18147158768036933,0.24061547890237955,0.005180098018366036,0.15647940629794024,1.0,1.0,[],0.00023359474781636802,0.04118028334207846,0.015128322991913495,8146,7965,7967,8146,8148,8327,90,False,0.43333333333333335
22,3,-0.11783825821406281,-0.2088603919542296,0.04224611899056859,0.12971198860867603,0.029971026994801097,0.021442766475069628,1.0,1.7724327830339925,[],0.0005023104310574178,0.09207186648961783,0.008146708975206262,8326,8145,8147,8326,8328,8507,106,False,0.08333333333333333
22,4,0.08004787389514575,0.5750689123487541,0.04999603322468787,0.1112305968042878,0.05966400076878329,0.034953050538039855,1.0,7.184062291298749,[],-0.01817429179499963,0.08066834543108885,0.0070506071678246894,8506,8325,8327,8506,8508,8687,69,False,0.17222222222222222
22,5,-0.13396705242510737,-0.16044279749127463,0.1449714422886093,0.1478664678841467,0.016036400866152625,0.10411965603383228,1.0,1.1976287795162786,[],-0.0004282558409169912,0.05873527600724893,0.009290043007015757,8686,8505,8507,8686,8688,8867,7,False,0.9111111111111111
23,1,0.5491465673379767,0.5491465673379767,0.16543965561807367,0.18405361319648608,0.06864321798081927,0.09027208825567964,1.0,1.0,[],0.017708733937691457,0.15972509439591756,0.011459635016951065,7966,7785,7787,7966,7968,8147,113,False,0.7611111111111111
23,2,0.5085610961278662,0.5085610961278662,0.1569878032715462,0.24061547890237955,0.08095664520039667,0.12120012210276476,1.0,1.0,[],-0.0012323275641941134,0.06692799160467916,0.01513940999320503,8146,7965,7967,8146,8148,8327,112,False,0.37222222222222223
23,3,0.5296248985501258,0.6998334949573493,0.031971322473208184,0.12971198860867603,0.05317541639937016,0.01704645,1.0,1.3213757451229688,[],-0.0010430120499520523,0.02768262213112573,0.008153004352545089,8326,8145,8147,8326,8328,8507,49,False,0.03333333333333333
23,4,2.4941780548716257,2.4941780548716257,0.1112305968042878,0.1112305968042878,0.26545899123234523,0.05876421390677162,1.0,1.0,[],-0.01321019890532038,-0.010199991764529973,0.007033398604500214,8506,8325,8327,8506,8508,8687,1,False,1.0
23,5,-0.14419060098798286,-0.17584854098030286,0.1459266549178715,0.1478664678841467,0.014295587065379412,0.10495384529175363,1.0,1.2195561969740207,[],-0.0014451791876919362,-0.0324842555441025,0.009294763416517159,8686,8505,8507,8686,8688,8867,3,False,0.9
24,1,0.9139821214801722,0.9139821214801722,0.1206531610332523,0.18405361319648608,0.08356778296735332,0.09068385485698663,1.0,1.0,[],0.013855733318151264,0.05927343436525819,0.011482088014840219,7966,7785,7787,7966,7968,8147,122,False,0.45555555555555555
24,2,0.45014766396958406,0.45014766396958406,0.1573798806403228,0.24061547890237955,0.07403955843566987,0.1083848114932882,1.0,1.0,[],-0.00954554586031997,0.04149922322705433,0.015202131225814618,8146,7965,7967,8146,8148,8327,54,False,0.3388888888888889
24,3,2.0105167784083493,2.0105167784083493,0.06456966066560234,0.12971198860867603,0.1371421234620228,0.024616524701389253,1.0,1.0,[],-0.0001758149768880113,0.15552516123471463,0.008149472139982733,8326,8145,8147,8326,8328,8507,15,False,0.20555555555555555
24,4,0.5409559637392013,1.4340115346631797,0.10386400478612764,0.1112305968042878,0.15460152349324935,0.054478368584236346,1.0,2.650884047475862,[],-0.013630210866566461,-0.16715806385550608,0.00703485625142404,8506,8325,8327,8506,8508,8687,2,False,0.8944444444444445
24,5,0.07169928962531001,0.07255454191989327,0.14160586285957194,0.1478664678841467,0.040663031471071684,0.08405622342331899,1.0,1.0119283231263891,[],-0.0010344818240286546,-0.02621985083443496,0.009292857308041438,8686,8505,8507,8686,8688,8867,1,False,0.9611111111111111
25,1,0.008765950573961182,0.008765950573961182,0.17835694436114224,0.18405361319648608,0.0026302709086138375,0.1272399166234503,1.0,1.0,[],3.610305587931073e-06,0.10431800423165291,0.011562449809361849,7966,7785,7787,7966,7968,8147,2,False,0.95
25,2,0.07710651182772957,0.07710651182772957,0.1431769109272031,0.24061547890237955,0.02913703178726074,0.12292650422507564,1.0,1.0,[],0.003286801334279388,0.04083459366029815,0.015105204984461705,8146,7965,7967,8146,8148,8327,66,False,0.26666666666666666
25,3,0.37966868574422763,0.4979485535042524,0.046690254737179054,0.12971198860867603,0.05383382754054949,0.017046450000000005,1.0,1.311534430415751,[],0.0005424096287711677,0.14982532618155836,0.008146545553232454,8326,8145,8147,8326,8328,8507,36,False,0.07777777777777778
25,4,0.8639677514208748,2.507747267805204,0.05562537345476255,0.1112305968042878,0.14684107327762017,0.01645311567938576,1.0,2.9025936022276086,[],-0.015332223853431248,0.09990259356675422,0.007040759979710993,8506,8325,8327,8506,8508,8687,42,False,0.2222222222222222
25,5,-0.2926414356372091,-0.46869065649756025,0.12026309964481363,0.1478664678841467,-0.007707521200096535,0.086509028036128,1.0,1.6015867864952704,[],-0.012138743817864839,-0.03151579153122728,0.009344257001711057,8686,8505,8507,8686,8688,8867,47,False,0.4166666666666667
26,1,0.6504434180575396,0.6504434180575396,0.16855936253076517,0.18405361319648608,0.0830776496084478,0.13050551652595258,1.0,1.0,[],0.00870893986001442,0.10452380217496425,0.011512012150191262,7966,7785,7787,7966,7968,8147,109,False,0.7277777777777777
26,2,-0.4692965839048139,-0.4692965839048139,0.1516749522308141,0.24061547890237955,-0.02955944731722215,0.10321998593352585,1.0,1.0,[],-0.00416708485685513,-0.012844017819480023,0.015161581662174368,8146,7965,7967,8146,8148,8327,70,False,0.2722222222222222
26,3,-0.08897232257825612,-0.1541796607646278,0.04244821571807594,0.12971198860867603,0.031648117143166316,0.029973931965985114,1.0,1.7328946384311616,[],0.003613832656087612,0.1140899997376612,0.008134018388117552,8326,8145,8147,8326,8328,8507,49,False,0.08333333333333333
26,4,0.051449961001851084,0.37419783160365544,0.07207005167566544,0.1112305968042878,0.058316175982058384,0.0476294431005018,1.0,7.273044027967143,[],-0.028095964702458343,-0.03144129962858936,0.0070848764606523795,8506,8325,8327,8506,8508,8687,112,False,0.25555555555555554
26,5,-0.26985436280024566,-1.3632720915114491,0.13210642931755173,0.1478664678841467,-0.0916647377168641,0.13426016666050858,1.0,5.051880864051786,[],-0.004779112238099792,-0.1295623419055058,0.00931022226120912,8686,8505,8507,8686,8688,8867,14,False,0.7555555555555555
27,1,1.1211308562034468,1.1211308562034468,0.1578175082486844,0.18405361319648608,0.1363778376089009,0.09024348638752844,1.0,1.0,[],0.015449697398120521,0.14883998477319257,0.011472804668513649,7966,7785,7787,7966,7968,8147,89,False,0.5888888888888889
27,2,-0.1735906521285339,-0.1735906521285339,0.18837133188939964,0.24061547890237955,-0.0025188629598079885,0.13190180926497388,1.0,1.0,[],-0.0017238987388634719,0.028574956017161025,0.01514312600602193,8146,7965,7967,8146,8148,8327,43,False,0.5055555555555555
27,3,-0.1477195057464118,-0.27244301459393866,0.04706537319908445,0.12971198860867603,0.02703312112842172,0.03229344887179893,1.0,1.8443266054629113,[],0.002470164542495823,0.14675555829912446,0.008138685228082804,8326,8145,8147,8326,8328,8507,162,False,0.08888888888888889
27,4,0.31247309347760016,1.4829448914312326,0.05656810777088172,0.1112305968042878,0.10221069269231017,0.03470473643826191,1.0,4.745832272875484,[],-0.01753721031059574,0.15807349069524215,0.00704840100617881,8506,8325,8327,8506,8508,8687,69,False,0.1388888888888889
27,5,0.06336296740035224,0.06424330336816203,0.14645492748165193,0.1478664678841467,0.04002071286374537,0.10035402840141124,1.0,1.013893540721467,[],-0.0014110837687524302,0.07129273699218572,0.009294605189408651,8686,8505,8507,8686,8688,8867,12,False,0.9222222222222223
28,1,-0.32720788472434675,-0.33754679999349546,0.1605775103381678,0.18405361319648608,-0.03652594187704657,0.1477140170263445,1.0,1.031597390380304,[],0.010436915083065212,0.06870170890048047,0.01150197415577731,7966,7785,7787,7966,7968,8147,109,False,0.6611111111111111
28,2,0.04946989750217456,0.04946989750217456,0.17045800543543682,0.24061547890237955,0.027222840000184854,0.12286031849422843,1.0,1.0,[],-0.0031654329556347616,0.02492257991501795,0.015154017972643203,8146,7965,7967,8146,8148,8327,62,False,0.35
28,3,-0.2946965448143618,-0.5702749412755646,0.030927710039310406,0.12971198860867603,0.02350748010683305,0.024132392714132415,1.0,1.9351259840348582,[],0.0023151889288474115,0.11731347260753386,0.008139317414062552,8326,8145,8147,8326,8328,8507,45,False,0.03888888888888889
28,4,1.0856662437305913,2.2224925044887787,0.0787853626444572,0.1112305968042878,0.17635766344541076,0.03368726061869299,1.0,2.047123153476522,[],-0.013698328968855034,0.04275352937183649,0.007035092626091064,8506,8325,8327,8506,8508,8687,5,False,0.46111111111111114
28,5,0.4919650301955647,0.4919650301955647,0.14405098468319957,0.1478664678841467,0.08667678042967422,0.10035402840141125,1.0,1.0,[],0.00015175181060811394,0.05144721427840498,0.009287349621857528,8686,8505,8507,8686,8688,8867,1,False,0.9444444444444444
29,1,-0.28937014211790013,-0.29137205632495583,0.1535642407706534,0.18405361319648608,-0.029992896285727287,0.14928581497019772,1.0,1.0069181781935195,[],-0.004676103114306551,-0.016285316792863994,0.011589472804625677,7966,7785,7787,7966,7968,8147,26,False,0.5277777777777778
29,2,-0.47438354325426146,-1.927418595622606,0.15268949977595112,0.24061547890237955,-0.17261191866435968,0.2180260887847602,1.0,4.06299633077605,[],-0.012535482552273436,-0.05309014326067518,0.01522462639971953,8146,7965,7967,8146,8148,8327,32,False,0.29444444444444445
29,3,-0.5461052269235047,-1.1545858844914054,0.022944974928343038,0.12971198860867603,0.017054937343316885,0.01704645,1.0,2.1142187028602333,[],-0.009778755035963371,-0.0178600625088861,0.00818850124959995,8326,8145,8147,8326,8328,8507,14,False,0.027777777777777776
29,4,0.0,0.0,1.8982396541188566e-05,0.1112305968042878,0.03812951844973662,-0.0,1.0,8.696680208991754,[],-0.012971265191105141,0.10998955984060978,0.007032569252831714,8506,8325,8327,8506,8508,8687,2,False,0.0
29,5,-0.296111270749136,-0.5569568726001644,0.13046010344722536,0.1478664678841467,-0.01919032323411889,0.09001706166398966,1.0,1.8809039966331285,[],-0.0020535757356163753,-0.04348244528051222,0.009297586358546429,8686,8505,8507,8686,8688,8867,7,False,0.8611111111111112
